tau,clarabel,ecos,gurobi,mosek,qoco
0.0145098078649123,0.689,0.513,0.289,0.306,0.833
0.014688145533485904,0.694,0.516,0.292,0.311,0.836
0.014868675121093074,0.701,0.519,0.295,0.317,0.84
0.015051423568251121,0.702,0.525,0.301,0.321,0.845
0.015236418146598844,0.704,0.526,0.304,0.322,0.848
0.01542368646296629,0.705,0.528,0.309,0.326,0.853
0.015613256463494518,0.706,0.533,0.312,0.333,0.856
0.01580515643780601,0.715,0.536,0.317,0.335,0.862
0.01599941502322641,0.725,0.541,0.324,0.337,0.864
0.016196061209057984,0.735,0.547,0.328,0.337,0.865
0.016395124340905766,0.743,0.554,0.335,0.337,0.866
0.01659663412505682,0.754,0.56,0.34,0.338,0.866
0.016800620632913304,0.758,0.565,0.345,0.341,0.867
0.017007114305480034,0.765,0.567,0.347,0.342,0.871
0.017216145957907273,0.768,0.574,0.35,0.348,0.874
0.01742774678408919,0.773,0.576,0.357,0.353,0.874
0.01764194836131901,0.782,0.579,0.363,0.355,0.877
0.01785878265500129,0.791,0.583,0.365,0.355,0.879
0.018078282023422126,0.794,0.588,0.371,0.355,0.879
0.018300479222578006,0.799,0.59,0.381,0.36,0.879
0.018525407411063982,0.801,0.597,0.385,0.366,0.879
0.018753100155022004,0.809,0.601,0.393,0.368,0.879
0.018983591433149927,0.815,0.606,0.4,0.368,0.879
0.019216915641772213,0.816,0.608,0.402,0.37,0.88
0.019453107599972916,0.819,0.609,0.405,0.376,0.88
0.019692202554791736,0.824,0.613,0.407,0.379,0.881
0.019934236186483933,0.826,0.616,0.413,0.385,0.884
0.020179244613845,0.828,0.621,0.419,0.387,0.885
0.02042726439960056,0.828,0.626,0.421,0.391,0.887
0.020678332555862718,0.828,0.63,0.424,0.398,0.888
0.020932486549653375,0.832,0.635,0.425,0.403,0.888
0.021189764308495455,0.834,0.637,0.429,0.41,0.888
0.021450204226072828,0.834,0.639,0.433,0.411,0.888
0.021713845167959895,0.837,0.642,0.437,0.415,0.889
0.02198072647742139,0.838,0.644,0.44,0.421,0.891
0.022250887981283694,0.84,0.645,0.442,0.424,0.892
0.022524369995878164,0.841,0.647,0.45,0.431,0.894
0.022801213333057582,0.842,0.651,0.455,0.436,0.895
0.02308145930628652,0.844,0.658,0.459,0.441,0.903
0.023365149736806534,0.847,0.66,0.46,0.445,0.908
0.023652326959877283,0.848,0.664,0.463,0.45,0.908
0.023943033831094078,0.85,0.667,0.464,0.454,0.91
0.024237313732783348,0.85,0.669,0.469,0.457,0.912
0.02453521058047659,0.85,0.671,0.472,0.464,0.912
0.02483676882946388,0.852,0.674,0.475,0.466,0.913
0.025142033481427965,0.853,0.677,0.478,0.466,0.916
0.025451050091159954,0.856,0.679,0.478,0.467,0.917
0.025763864773357355,0.857,0.684,0.48,0.47,0.918
0.026080524209505882,0.858,0.689,0.483,0.471,0.919
0.02640107565484573,0.859,0.689,0.484,0.474,0.919
0.026725566945423503,0.861,0.69,0.484,0.474,0.92
0.027054046505230814,0.862,0.693,0.486,0.477,0.92
0.027386563353430576,0.866,0.695,0.488,0.484,0.92
0.02772316711167228,0.874,0.695,0.493,0.488,0.92
0.028063908011496896,0.881,0.696,0.497,0.494,0.92
0.028408836901833042,0.884,0.696,0.5,0.494,0.92
0.028758005256585183,0.884,0.698,0.5,0.497,0.921
0.029111465182315104,0.886,0.698,0.502,0.501,0.921
0.029469269426017755,0.889,0.699,0.504,0.504,0.921
0.02983147138299285,0.893,0.701,0.507,0.505,0.921
0.03019812510481288,0.895,0.703,0.509,0.508,0.921
0.03056928530738937,0.896,0.704,0.511,0.508,0.922
0.03094500737913815,0.896,0.705,0.514,0.511,0.923
0.03132534738924499,0.897,0.709,0.515,0.519,0.924
0.0317103620960328,0.899,0.713,0.519,0.525,0.924
0.032100108955431715,0.899,0.717,0.521,0.532,0.924
0.032494646129553384,0.899,0.723,0.524,0.536,0.929
0.032894032495370325,0.899,0.727,0.524,0.544,0.931
0.033298327653502297,0.899,0.731,0.524,0.546,0.934
0.0337075919371105,0.9,0.734,0.527,0.553,0.942
0.034121886420901144,0.9,0.741,0.528,0.562,0.945
0.03454127293023958,0.9,0.743,0.529,0.569,0.947
0.03496581405037668,0.9,0.746,0.53,0.575,0.95
0.03539557313578829,0.901,0.746,0.534,0.584,0.954
0.03583061431962974,0.901,0.748,0.536,0.587,0.957
0.036271002523306485,0.901,0.75,0.542,0.596,0.958
0.03671680346616228,0.901,0.751,0.548,0.601,0.959
0.03716808367528655,0.902,0.752,0.553,0.605,0.959
0.03762491049544237,0.902,0.753,0.558,0.609,0.959
0.038087352099116144,0.902,0.754,0.562,0.611,0.959
0.038555477496691144,0.902,0.754,0.564,0.617,0.959
0.03902935654674596,0.902,0.755,0.569,0.619,0.96
0.039509059966479514,0.905,0.757,0.573,0.626,0.96
0.03999465934226421,0.906,0.758,0.576,0.628,0.96
0.04048622714032878,0.91,0.759,0.58,0.632,0.96
0.040983836717572615,0.91,0.763,0.586,0.637,0.96
0.041487562332512586,0.911,0.765,0.589,0.639,0.96
0.04199747915636488,0.914,0.769,0.592,0.641,0.96
0.04251366328426274,0.915,0.773,0.595,0.642,0.96
0.04303619174661224,0.916,0.775,0.603,0.645,0.96
0.043565142520587484,0.916,0.781,0.606,0.648,0.96
0.04410059454176737,0.916,0.787,0.61,0.651,0.96
0.0446426277159149,0.923,0.792,0.614,0.654,0.96
0.04519132293090178,0.927,0.797,0.617,0.656,0.96
0.04574676206877924,0.928,0.801,0.622,0.66,0.96
0.04630902801799742,0.93,0.802,0.624,0.669,0.963
0.0468782046857747,0.931,0.806,0.629,0.676,0.969
0.047454377010619504,0.931,0.807,0.63,0.679,0.975
0.04803763097500539,0.936,0.807,0.632,0.689,0.975
0.048628053618202396,0.938,0.811,0.633,0.691,0.977
0.049225733049266016,0.94,0.812,0.634,0.698,0.977
0.04983075846018565,0.94,0.815,0.639,0.701,0.977
0.050443220139194826,0.94,0.815,0.639,0.704,0.979
0.05106320948424488,0.94,0.817,0.643,0.709,0.98
0.051690819016644546,0.941,0.818,0.647,0.713,0.98
0.05232614239486662,0.941,0.82,0.656,0.719,0.98
0.052969274428524886,0.941,0.822,0.66,0.72,0.98
0.053620311092522535,0.941,0.824,0.66,0.727,0.98
0.05427934954137456,0.941,0.827,0.662,0.73,0.98
0.05494648812370609,0.941,0.831,0.663,0.736,0.98
0.05562182639692926,0.941,0.832,0.663,0.746,0.98
0.05630546514209985,0.942,0.833,0.664,0.75,0.98
0.056997506378957126,0.943,0.834,0.665,0.757,0.98
0.05769805338114823,0.943,0.837,0.665,0.762,0.98
0.058407210691639774,0.943,0.842,0.667,0.766,0.98
0.05912508413831881,0.945,0.849,0.668,0.772,0.98
0.059851780849785555,0.949,0.855,0.67,0.784,0.98
0.06058740927134043,0.951,0.859,0.671,0.791,0.98
0.0613320791811671,0.951,0.862,0.672,0.797,0.98
0.06208590170671493,0.952,0.873,0.677,0.804,0.98
0.06284898934128255,0.954,0.876,0.679,0.81,0.98
0.06362145596080523,0.956,0.88,0.682,0.815,0.98
0.0644034168408487,0.959,0.882,0.687,0.826,0.98
0.06519498867381186,0.961,0.887,0.691,0.837,0.98
0.06599628958634061,0.962,0.887,0.694,0.846,0.984
0.06680743915695615,0.965,0.89,0.695,0.852,0.989
0.06762855843389962,0.97,0.894,0.696,0.864,0.99
0.06845976995319629,0.972,0.894,0.7,0.88,0.991
0.06930119775694159,0.973,0.897,0.701,0.884,0.991
0.07015296741181193,0.976,0.899,0.703,0.888,0.993
0.07101520602780335,0.977,0.902,0.704,0.892,0.993
0.07188804227719985,0.978,0.903,0.705,0.901,0.998
0.07277160641377535,0.98,0.903,0.71,0.902,1.0
0.0736660302922316,0.98,0.903,0.712,0.907,1.0
0.07457144738787483,0.98,0.903,0.715,0.911,1.0
0.07548799281653432,0.98,0.903,0.718,0.914,1.0
0.07641580335472604,0.98,0.903,0.72,0.918,1.0
0.0773550174600635,0.98,0.903,0.722,0.921,1.0
0.07830577529192007,0.98,0.903,0.723,0.923,1.0
0.07926821873234499,0.98,0.903,0.726,0.928,1.0
0.08024249140723651,0.98,0.905,0.729,0.933,1.0
0.08122873870777515,0.98,0.906,0.73,0.934,1.0
0.08222710781212084,0.98,0.908,0.731,0.936,1.0
0.08323774770737584,0.98,0.91,0.732,0.945,1.0
0.08426080921181861,0.98,0.918,0.735,0.948,1.0
0.08529644499741025,0.98,0.918,0.741,0.951,1.0
0.08634480961257796,0.98,0.92,0.748,0.953,1.0
0.08740605950527826,0.98,0.922,0.753,0.954,1.0
0.08848035304634379,0.98,0.924,0.754,0.957,1.0
0.08956785055311736,0.98,0.924,0.758,0.96,1.0
0.09066871431337571,0.981,0.924,0.762,0.962,1.0
0.09178310860954805,0.984,0.924,0.769,0.965,1.0
0.09291119974323207,0.987,0.924,0.772,0.965,1.0
0.09405315606001105,0.987,0.924,0.778,0.965,1.0
0.09520914797457616,0.994,0.924,0.784,0.966,1.0
0.09637934799615785,0.995,0.924,0.784,0.972,1.0
0.09756393075426899,0.995,0.924,0.785,0.974,1.0
0.09876307302476518,0.997,0.924,0.789,0.974,1.0
0.0999769537562251,0.997,0.924,0.79,0.976,1.0
0.10120575409665508,0.997,0.924,0.795,0.978,1.0
0.10244965742052174,0.997,0.924,0.8,0.979,1.0
0.10370884935611753,1.0,0.924,0.802,0.98,1.0
0.10498351781326147,1.0,0.924,0.806,0.984,1.0
0.10627385301134146,1.0,0.924,0.808,0.988,1.0
0.10758004750770069,1.0,0.924,0.812,0.988,1.0
0.10890229622637305,1.0,0.924,0.815,0.988,1.0
0.11024079648717182,1.0,0.924,0.815,0.99,1.0
0.11159574803513556,1.0,0.924,0.818,0.994,1.0
0.11296735307033673,1.0,0.926,0.82,0.995,1.0
0.11435581627805534,1.0,0.927,0.822,0.996,1.0
0.11576134485932472,1.0,0.932,0.823,1.0,1.0
0.11718414856185215,1.0,0.933,0.823,1.0,1.0
0.11862443971131953,1.0,0.939,0.827,1.0,1.0
0.1200824332430688,1.0,0.943,0.828,1.0,1.0
0.1215583467341773,1.0,0.943,0.829,1.0,1.0
0.12305240043592616,1.0,0.944,0.831,1.0,1.0
0.124564817306669,1.0,0.944,0.834,1.0,1.0
0.12609582304510403,1.0,0.944,0.837,1.0,1.0
0.12764564612395507,1.0,0.944,0.841,1.0,1.0
0.1292145178240668,1.0,0.944,0.844,1.0,1.0
0.13080267226891862,1.0,0.944,0.846,1.0,1.0
0.13241034645956368,1.0,0.944,0.85,1.0,1.0
0.13403778030999577,1.0,0.944,0.851,1.0,1.0
0.13568521668295233,1.0,0.944,0.855,1.0,1.0
0.13735290142615691,1.0,0.944,0.858,1.0,1.0
0.13904108340900712,1.0,0.944,0.858,1.0,1.0
0.1407500145597133,1.0,0.944,0.86,1.0,1.0
0.14247994990289464,1.0,0.944,0.867,1.0,1.0
0.14423114759763558,1.0,0.944,0.872,1.0,1.0
0.1460038689760117,1.0,0.944,0.873,1.0,1.0
0.14779837858208825,1.0,0.944,0.876,1.0,1.0
0.1496149442113982,1.0,0.944,0.878,1.0,1.0
0.1514538369509055,1.0,0.944,0.878,1.0,1.0
0.1533153312194593,1.0,0.944,0.881,1.0,1.0
0.1551997048087464,1.0,0.944,0.883,1.0,1.0
0.15710723892474504,1.0,0.944,0.884,1.0,1.0
0.1590382182296903,1.0,0.944,0.885,1.0,1.0
0.16099293088455405,1.0,0.944,0.889,1.0,1.0
0.1629716685920474,1.0,0.944,0.89,1.0,1.0
0.16497472664015142,1.0,0.944,0.891,1.0,1.0
0.16700240394618396,1.0,0.944,0.893,1.0,1.0
0.16905500310140595,1.0,0.944,0.894,1.0,1.0
0.1711328304161781,1.0,0.944,0.894,1.0,1.0
0.17323619596567158,1.0,0.944,0.894,1.0,1.0
0.17536541363614053,1.0,0.944,0.895,1.0,1.0
0.17752080117176341,1.0,0.944,0.895,1.0,1.0
0.17970268022206087,1.0,0.944,0.896,1.0,1.0
0.18191137638989444,1.0,0.944,0.898,1.0,1.0
0.1841472192800572,1.0,0.944,0.898,1.0,1.0
0.18641054254846073,1.0,0.944,0.898,1.0,1.0
0.18870168395192666,1.0,0.944,0.898,1.0,1.0
0.1910209853985903,1.0,0.944,0.898,1.0,1.0
0.19336879299892362,1.0,0.944,0.9,1.0,1.0
0.19574545711738617,1.0,0.944,0.9,1.0,1.0
0.1981513324247091,1.0,0.944,0.9,1.0,1.0
0.2005867779508234,1.0,0.944,0.9,1.0,1.0
0.2030521571384382,1.0,0.944,0.9,1.0,1.0
0.20554783789727726,1.0,0.944,0.9,1.0,1.0
0.20807419265898225,1.0,0.944,0.9,1.0,1.0
0.21063159843269166,1.0,0.944,0.9,1.0,1.0
0.21322043686130088,1.0,0.944,0.9,1.0,1.0
0.2158410942784157,1.0,0.944,0.9,1.0,1.0
0.21849396176600486,1.0,0.944,0.9,1.0,1.0
0.2211794352127615,1.0,0.944,0.9,1.0,1.0
0.22389791537318154,1.0,0.944,0.9,1.0,1.0
0.22664980792736927,1.0,0.944,0.9,1.0,1.0
0.229435523541576,1.0,0.944,0.9,1.0,1.0
0.23225547792948478,1.0,0.944,0.9,1.0,1.0
0.2351100919142473,1.0,0.944,0.9,1.0,1.0
0.2379997914912837,1.0,0.944,0.9,1.0,1.0
0.24092500789185384,1.0,0.944,0.9,1.0,1.0
0.2438861776474101,1.0,0.944,0.9,1.0,1.0
0.24688374265474203,1.0,0.944,0.9,1.0,1.0
0.24991815024191943,1.0,0.944,0.9,1.0,1.0
0.2529898532350483,1.0,0.944,0.9,1.0,1.0
0.25609931002584596,1.0,0.944,0.9,1.0,1.0
0.2592469846400472,1.0,0.944,0.9,1.0,1.0
0.2624333468066507,1.0,0.944,0.9,1.0,1.0
0.2656588720280182,1.0,0.944,0.9,1.0,1.0
0.26892404165083184,1.0,0.944,0.9,1.0,1.0
0.27222934293792744,1.0,0.944,0.9,1.0,1.0
0.27557526914100827,1.0,0.944,0.9,1.0,1.0
0.27896231957425344,1.0,0.944,0.9,1.0,1.0
0.2823909996888307,1.0,0.944,0.9,1.0,1.0
0.28586182114832487,1.0,0.944,0.9,1.0,1.0
0.28937530190509503,1.0,0.944,0.9,1.0,1.0
0.2929319662775666,1.0,0.944,0.9,1.0,1.0
0.29653234502847736,1.0,0.944,0.9,1.0,1.0
0.30017697544408256,1.0,0.944,0.9,1.0,1.0
0.30386640141433485,1.0,0.944,0.9,1.0,1.0
0.30760117351404875,1.0,0.944,0.9,1.0,1.0
0.3113818490850644,1.0,0.944,0.9,1.0,1.0
0.31520899231941824,1.0,0.944,0.9,1.0,1.0
0.3190831743435387,1.0,0.944,0.9,1.0,1.0
0.32300497330347555,1.0,0.944,0.9,1.0,1.0
0.3269749744511768,1.0,0.944,0.9,1.0,1.0
0.3309937702318261,1.0,0.944,0.9,1.0,1.0
0.33506196037225344,1.0,0.944,0.9,1.0,1.0
0.3391801519704339,1.0,0.944,0.9,1.0,1.0
0.3433489595860831,1.0,0.944,0.9,1.0,1.0
0.3475690053323698,1.0,0.944,0.9,1.0,1.0
0.3518409189687535,1.0,0.944,0.9,1.0,1.0
0.35616533799496414,1.0,0.944,0.9,1.0,1.0
0.36054290774613573,1.0,0.944,0.9,1.0,1.0
0.36497428148911176,1.0,0.944,0.9,1.0,1.0
0.3694601205199302,1.0,0.944,0.9,1.0,1.0
0.3740010942625106,1.0,0.944,0.9,1.0,1.0
0.378597880368552,1.0,0.944,0.9,1.0,1.0
0.38325116481865934,1.0,0.944,0.9,1.0,1.0
0.38796164202471234,1.0,0.944,0.902,1.0,1.0
0.3927300149334944,1.0,0.944,0.902,1.0,1.0
0.3975569951315913,1.0,0.944,0.903,1.0,1.0
0.40244330295158326,1.0,0.944,0.903,1.0,1.0
0.4073896675795401,1.0,0.944,0.905,1.0,1.0
0.4123968271638381,1.0,0.944,0.906,1.0,1.0
0.4174655289253139,1.0,0.944,0.906,1.0,1.0
0.4225965292687728,1.0,0.944,0.906,1.0,1.0
0.4277905938958685,1.0,0.944,0.906,1.0,1.0
0.43304849791936706,1.0,0.944,0.906,1.0,1.0
0.4383710259788187,1.0,0.944,0.906,1.0,1.0
0.4437589723576497,1.0,0.944,0.906,1.0,1.0
0.44921314110169375,1.0,0.944,0.906,1.0,1.0
0.45473434613917935,1.0,0.944,0.906,1.0,1.0
0.46032341140219485,1.0,0.944,0.908,1.0,1.0
0.4659811709496414,1.0,0.944,0.911,1.0,1.0
0.4717084690917017,1.0,0.944,0.916,1.0,1.0
0.4775061605158365,1.0,0.944,0.916,1.0,1.0
0.48337511041432984,1.0,0.944,0.918,1.0,1.0
0.4893161946134018,1.0,0.944,0.918,1.0,1.0
0.49533029970391035,1.0,0.944,0.918,1.0,1.0
0.5014183231736548,1.0,0.944,0.918,1.0,1.0
0.50758117354131,1.0,0.944,0.918,1.0,1.0
0.5138197704920056,1.0,0.944,0.918,1.0,1.0
0.5201350450145694,1.0,0.944,0.918,1.0,1.0
0.5265279395404607,1.0,0.944,0.918,1.0,1.0
0.5329994080844093,1.0,0.944,0.918,1.0,1.0
0.5395504163867834,1.0,0.944,0.918,1.0,1.0
0.5461819420577076,1.0,0.944,0.918,1.0,1.0
0.5528949747229515,1.0,0.944,0.919,1.0,1.0
0.5596905161716154,1.0,0.944,0.919,1.0,1.0
0.5665695805056223,1.0,0.944,0.919,1.0,1.0
0.5735331942910566,1.0,0.944,0.919,1.0,1.0
0.580582396711358,1.0,0.944,0.92,1.0,1.0
0.5877182397223994,1.0,0.944,0.92,1.0,1.0
0.5949417882094709,1.0,0.944,0.921,1.0,1.0
0.6022541201461928,1.0,0.944,0.921,1.0,1.0
0.6096563267553826,1.0,0.944,0.921,1.0,1.0
0.6171495126718985,1.0,0.944,0.921,1.0,1.0
0.6247347961074843,1.0,0.944,0.921,1.0,1.0
0.6324133090176411,1.0,0.944,0.921,1.0,1.0
0.6401861972705496,1.0,0.944,0.921,1.0,1.0
0.6480546208180664,1.0,0.944,0.921,1.0,1.0
0.6560197538688309,1.0,0.944,0.921,1.0,1.0
0.6640827850634837,1.0,0.944,0.921,1.0,1.0
0.6722449176520543,1.0,0.944,0.921,1.0,1.0
0.6805073696735207,1.0,0.944,0.921,1.0,1.0
0.688871374137578,1.0,0.944,0.921,1.0,1.0
0.6973381792086419,1.0,0.944,0.921,1.0,1.0
0.7059090483921115,1.0,0.944,0.921,1.0,1.0
0.714585260722924,1.0,0.944,0.921,1.0,1.0
0.723368110956425,1.0,0.944,0.922,1.0,1.0
0.7322589097615856,1.0,0.944,0.927,1.0,1.0
0.7412589839165944,1.0,0.944,0.932,1.0,1.0
0.7503696765068533,1.0,0.944,0.932,1.0,1.0
0.7595923471254046,1.0,0.944,0.933,1.0,1.0
0.7689283720758305,1.0,0.944,0.934,1.0,1.0
0.7783791445776305,1.0,0.944,0.934,1.0,1.0
0.7879460749741373,1.0,0.944,0.934,1.0,1.0
0.7976305909429826,1.0,0.944,0.934,1.0,1.0
0.80743413770915,1.0,0.944,0.934,1.0,1.0
0.8173581782606457,1.0,0.944,0.935,1.0,1.0
0.8274041935668219,1.0,0.944,0.935,1.0,1.0
0.837573682799382,1.0,0.944,0.936,1.0,1.0
0.8478681635561034,1.0,0.944,0.938,1.0,1.0
0.858289172087308,1.0,0.944,0.938,1.0,1.0
0.8688382635251193,1.0,0.944,0.939,1.0,1.0
0.8795170121155341,1.0,0.944,0.94,1.0,1.0
0.890327011453347,1.0,0.944,0.94,1.0,1.0
0.9012698747199701,1.0,0.944,0.94,1.0,1.0
0.9123472349241585,1.0,0.944,0.94,1.0,1.0
0.9235607451457114,1.0,0.944,0.94,1.0,1.0
0.9349120787821611,1.0,0.944,0.94,1.0,1.0
0.9464029297984943,1.0,0.944,0.94,1.0,1.0
0.9580350129799435,1.0,0.944,0.94,1.0,1.0
0.9698100641878855,1.0,0.944,0.94,1.0,1.0
0.9817298406188841,1.0,0.944,0.94,1.0,1.0
0.9937961210669182,1.0,0.944,0.94,1.0,1.0
1.0060107061888317,1.0,0.944,0.94,1.0,1.0
1.0183754187730463,1.0,0.944,0.94,1.0,1.0
1.0308921040115753,1.0,0.944,0.94,1.0,1.0
1.0435626297753902,1.0,0.944,0.94,1.0,1.0
1.0563888868931528,1.0,0.944,0.94,1.0,1.0
1.0693727894333913,1.0,0.944,0.94,1.0,1.0
1.0825162749901363,1.0,0.944,0.94,1.0,1.0
1.0958213049720689,1.0,0.944,0.94,1.0,1.0
1.1092898648952227,1.0,0.944,0.94,1.0,1.0
1.1229239646792832,1.0,0.944,0.94,1.0,1.0
1.1367256389475289,1.0,0.944,0.94,1.0,1.0
1.1506969473304596,1.0,0.944,0.94,1.0,1.0
1.164839974773155,1.0,0.944,0.942,1.0,1.0
1.179156831846414,1.0,0.944,0.945,1.0,1.0
1.1936496550617142,1.0,0.944,0.949,1.0,1.0
1.208320607190043,1.0,0.944,0.95,1.0,1.0
1.2231718775846585,1.0,0.944,0.951,1.0,1.0
1.2382056825077938,1.0,0.944,0.951,1.0,1.0
1.2534242654613994,1.0,0.944,0.953,1.0,1.0
1.2688298975219408,1.0,0.944,0.953,1.0,1.0
1.2844248776793115,1.0,0.944,0.953,1.0,1.0
1.3002115331799127,1.0,0.944,0.953,1.0,1.0
1.3161922198739497,1.0,0.944,0.953,1.0,1.0
1.3323693225669961,1.0,0.944,0.954,1.0,1.0
1.3487452553758794,1.0,0.944,0.954,1.0,1.0
1.3653224620889415,1.0,0.944,0.955,1.0,1.0
1.3821034165307258,1.0,0.944,0.955,1.0,1.0
1.3990906229311473,1.0,0.944,0.956,1.0,1.0
1.4162866162991974,1.0,0.944,0.958,1.0,1.0
1.4336939628012557,1.0,0.944,0.958,1.0,1.0
1.4513152601440236,1.0,0.944,0.959,1.0,1.0
1.4691531379621916,1.0,0.944,0.959,1.0,1.0
1.48721025821086,1.0,0.944,0.959,1.0,1.0
1.5054893155627818,1.0,0.944,0.959,1.0,1.0
1.5239930378104907,1.0,0.944,0.959,1.0,1.0
1.5427241862733718,1.0,0.944,0.959,1.0,1.0
1.5616855562097332,1.0,0.944,0.959,1.0,1.0
1.5808799772339446,1.0,0.944,0.959,1.0,1.0
1.6003103137387018,1.0,0.944,0.96,1.0,1.0
1.6199794653224815,1.0,0.944,0.96,1.0,1.0
1.6398903672222493,1.0,0.944,0.96,1.0,1.0
1.6600459907514842,1.0,0.944,0.96,1.0,1.0
1.6804493437436014,1.0,0.944,0.96,1.0,1.0
1.7011034710007935,1.0,0.944,0.96,1.0,1.0
1.7220114547484202,1.0,0.944,0.96,1.0,1.0
1.7431764150949682,1.0,0.944,0.96,1.0,1.0
1.764601510497666,1.0,0.944,0.961,1.0,1.0
1.7862899382338207,1.0,0.944,0.968,1.0,1.0
1.8082449348779517,1.0,0.944,0.972,1.0,1.0
1.8304697767847842,1.0,0.944,0.974,1.0,1.0
1.8529677805781823,1.0,0.944,0.974,1.0,1.0
1.8757423036460896,1.0,0.944,0.975,1.0,1.0
1.8987967446415546,1.0,0.944,0.979,1.0,1.0
1.922134543989909,1.0,0.944,0.979,1.0,1.0
1.9457591844021993,1.0,0.944,0.979,1.0,1.0
1.9696741913948914,1.0,0.944,0.979,1.0,1.0
1.993883133815999,1.0,0.944,0.979,1.0,1.0
2.0183896243776616,1.0,0.944,0.979,1.0,1.0
2.0431973201952704,1.0,0.944,0.979,1.0,1.0
2.0683099233332234,1.0,0.944,0.979,1.0,1.0
2.0937311813573842,1.0,0.944,0.979,1.0,1.0
2.119464887894333,1.0,0.944,0.979,1.0,1.0
2.1455148831974933,1.0,0.944,0.979,1.0,1.0
2.171885054720213,1.0,0.944,0.979,1.0,1.0
2.1985793376958913,1.0,0.944,0.979,1.0,1.0
2.2256017157252357,1.0,0.944,0.979,1.0,1.0
2.252956221370733,1.0,0.944,0.979,1.0,1.0
2.280646936758446,1.0,0.944,0.979,1.0,1.0
2.308677994187167,1.0,0.944,0.979,1.0,1.0
2.3370535767451,1.0,0.944,0.979,1.0,1.0
2.3657779189340986,1.0,0.944,0.98,1.0,1.0
2.3948553073015844,1.0,0.944,0.98,1.0,1.0
2.424290081080231,1.0,0.944,0.98,1.0,1.0
2.454086632835509,1.0,0.944,0.981,1.0,1.0
2.484249409121191,1.0,0.944,0.981,1.0,1.0
2.5147829111429103,1.0,0.944,0.981,1.0,1.0
2.545691695429884,1.0,0.944,0.982,1.0,1.0
2.57698037451488,1.0,0.944,0.982,1.0,1.0
2.6086536176225508,1.0,0.944,0.985,1.0,1.0
2.6407161513662167,1.0,0.944,0.989,1.0,1.0
2.673172760453246,1.0,0.944,0.991,1.0,1.0
2.7060282883990405,1.0,0.944,0.993,1.0,1.0
2.739287638249864,1.0,0.944,0.996,1.0,1.0
2.772955773314516,1.0,0.944,0.998,1.0,1.0
2.8070377179050108,1.0,0.944,0.999,1.0,1.0
2.8415385580863584,1.0,0.944,0.999,1.0,1.0
2.8764634424355577,1.0,0.944,0.999,1.0,1.0
2.911817582809925,1.0,0.944,0.999,1.0,1.0
2.9476062551248585,1.0,0.944,0.999,1.0,1.0
2.9838348001411688,1.0,0.944,1.0,1.0,1.0
3.02050862426208,1.0,0.944,1.0,1.0,1.0
3.0576332003400326,1.0,0.944,1.0,1.0,1.0
3.0952140684933918,1.0,0.944,1.0,1.0,1.0
3.1332568369332288,1.0,0.944,1.0,1.0,1.0
3.1717671828001968,1.0,0.944,1.0,1.0,1.0
3.210750853011761,1.0,0.944,1.0,1.0,1.0
3.250213665119807,1.0,0.944,1.0,1.0,1.0
3.290161508178795,1.0,0.944,1.0,1.0,1.0
3.330600343624589,1.0,0.944,1.0,1.0,1.0
3.3715362061640817,1.0,0.944,1.0,1.0,1.0
3.4129752046757607,1.0,0.944,1.0,1.0,1.0
3.4549235231213355,1.0,0.944,1.0,1.0,1.0
3.4973874214685754,1.0,0.944,1.0,1.0,1.0
3.540373236625486,1.0,0.944,1.0,1.0,1.0
3.583887383385971,1.0,0.944,1.0,1.0,1.0
3.627936355387105,1.0,0.944,1.0,1.0,1.0
3.6725267260782144,1.0,0.944,1.0,1.0,1.0
3.7176651497017894,1.0,0.944,1.0,1.0,1.0
3.7633583622865325,1.0,0.944,1.0,1.0,1.0
3.8096131826525688,1.0,0.944,1.0,1.0,1.0
3.8564365134290233,1.0,0.944,1.0,1.0,1.0
3.903835342084103,1.0,0.944,1.0,1.0,1.0
3.9518167419678423,1.0,0.944,1.0,1.0,1.0
4.000387873367658,1.0,0.944,1.0,1.0,1.0
4.049555984576888,1.0,0.944,1.0,1.0,1.0
4.099328412976454,1.0,0.944,1.0,1.0,1.0
4.149712586129819,1.0,0.944,1.0,1.0,1.0
4.200716022891418,1.0,0.944,1.0,1.0,1.0
4.252346334528678,1.0,0.944,1.0,1.0,1.0
4.304611225857892,1.0,0.944,1.0,1.0,1.0
4.357518496393963,1.0,0.944,1.0,1.0,1.0
4.4110760415143595,1.0,0.944,1.0,1.0,1.0
4.46529185363734,1.0,0.944,1.0,1.0,1.0
4.520174023414663,1.0,0.944,1.0,1.0,1.0
4.575730740938964,1.0,0.944,1.0,1.0,1.0
4.631970296965961,1.0,0.944,1.0,1.0,1.0
4.688901084151692,1.0,0.944,1.0,1.0,1.0
4.746531598304953,1.0,0.944,1.0,1.0,1.0
4.804870439655134,1.0,0.944,1.0,1.0,1.0
4.8639263141356315,1.0,0.944,1.0,1.0,1.0
4.923708034683034,1.0,0.944,1.0,1.0,1.0
4.984224522552315,1.0,0.944,1.0,1.0,1.0
5.045484808648103,1.0,0.944,1.0,1.0,1.0
5.107498034872402,1.0,0.944,1.0,1.0,1.0
5.170273455488835,1.0,0.944,1.0,1.0,1.0
5.23382043850366,1.0,0.944,1.0,1.0,1.0
5.298148467063764,1.0,0.944,1.0,1.0,1.0
